Registration,Duration,Ignition,DateTime,Lat,Lon,Odometer,Date,Time,StartStop
JJB627EC,00:39:20, ,2023/08/07 16:29,-31.50116,25.021809,135738,2023/08/07,4:29:58 pm,
JJB627EC,00:39:20, ,2023/08/07 16:30,-31.502111,25.022207,135738.1,2023/08/07,4:30:03 pm,
JJB627EC,00:39:20, ,2023/08/07 16:30,-31.503099,25.022387,135738.3,2023/08/07,4:30:08 pm,
JJB627EC,00:39:20, ,2023/08/07 16:30,-31.504299,25.022318,135738.4,2023/08/07,4:30:14 pm,
JJB627EC,00:39:20, ,2023/08/07 16:30,-31.510283,25.02058,135739.1,2023/08/07,4:30:44 pm,
JJB627EC,00:39:20, ,2023/08/07 16:31,-31.514668,25.019266,135739.5,2023/08/07,4:31:06 pm,
JJB627EC,00:39:20, ,2023/08/07 16:31,-31.519995,25.016411,135740.2,2023/08/07,4:31:36 pm,
JJB627EC,00:39:20, ,2023/08/07 16:31,-31.522717,25.015697,135740.5,2023/08/07,4:31:50 pm,
JJB627EC,00:39:20, ,2023/08/07 16:32,-31.528795,25.01466,135741.1,2023/08/07,4:32:20 pm,
JJB627EC,00:39:20, ,2023/08/07 16:32,-31.534712,25.013666,135741.8,2023/08/07,4:32:50 pm,
JJB627EC,00:39:20, ,2023/08/07 16:33,-31.540686,25.012381,135742.5,2023/08/07,4:33:21 pm,
JJB627EC,00:39:20, ,2023/08/07 16:33,-31.546646,25.011044,135743.1,2023/08/07,4:33:51 pm,
JJB627EC,00:39:20, ,2023/08/07 16:34,-31.552391,25.009762,135743.8,2023/08/07,4:34:21 pm,
JJB627EC,00:39:20, ,2023/08/07 16:34,-31.558626,25.008387,135744.5,2023/08/07,4:34:51 pm,
JJB627EC,00:39:20, ,2023/08/07 16:34,-31.560017,25.007986,135744.6,2023/08/07,4:34:58 pm,
JJB627EC,00:39:20, ,2023/08/07 16:35,-31.561344,25.007328,135744.8,2023/08/07,4:35:05 pm,
JJB627EC,00:39:20, ,2023/08/07 16:35,-31.565531,25.004883,135745.3,2023/08/07,4:35:28 pm,
JJB627EC,00:39:20, ,2023/08/07 16:35,-31.571598,25.00259,135746,2023/08/07,4:35:58 pm,
JJB627EC,00:39:20, ,2023/08/07 16:36,-31.577698,25.000292,135746.7,2023/08/07,4:36:28 pm,
JJB627EC,00:39:20, ,2023/08/07 16:36,-31.583748,24.998007,135747.4,2023/08/07,4:36:58 pm,
JJB627EC,00:39:20, ,2023/08/07 16:37,-31.589628,24.995789,135748,2023/08/07,4:37:28 pm,
JJB627EC,00:39:20, ,2023/08/07 16:37,-31.595352,24.993631,135748.7,2023/08/07,4:37:58 pm,
JJB627EC,00:39:20, ,2023/08/07 16:38,-31.600737,24.99181,135749.3,2023/08/07,4:38:28 pm,
JJB627EC,00:39:20, ,2023/08/07 16:38,-31.601139,24.991707,135749.3,2023/08/07,4:38:33 pm,
JJB627EC,00:39:20, ,2023/08/07 16:38,-31.601171,24.991732,135749.3,2023/08/07,4:38:34 pm,
JJB627EC,00:39:20, ,2023/08/07 16:38,-31.601192,24.991764,135749.3,2023/08/07,4:38:35 pm,
JJB627EC,00:39:20, ,2023/08/07 16:38,-31.601219,24.991894,135749.4,2023/08/07,4:38:38 pm,
JJB627EC,00:39:20, ,2023/08/07 16:38,-31.601315,24.993269,135749.5,2023/08/07,4:38:55 pm,
JJB627EC,00:39:20, ,2023/08/07 16:39,-31.602274,24.997261,135749.9,2023/08/07,4:39:25 pm,
JJB627EC,00:39:20, ,2023/08/07 16:39,-31.603043,25.001013,135750.2,2023/08/07,4:39:55 pm,
JJB627EC,00:39:20, ,2023/08/07 16:40,-31.603746,25.004789,135750.6,2023/08/07,4:40:25 pm,
JJB627EC,00:39:20, ,2023/08/07 16:40,-31.604317,25.007389,135750.8,2023/08/07,4:40:46 pm,
JJB627EC,00:39:20, ,2023/08/07 16:41,-31.606546,25.010632,135751.2,2023/08/07,4:41:16 pm,
JJB627EC,00:39:20, ,2023/08/07 16:41,-31.606953,25.011414,135751.3,2023/08/07,4:41:25 pm,
JJB627EC,00:39:20, ,2023/08/07 16:41,-31.607042,25.011995,135751.3,2023/08/07,4:41:34 pm,
JJB627EC,00:39:20, ,2023/08/07 16:41,-31.607038,25.012381,135751.4,2023/08/07,4:41:39 pm,
JJB627EC,00:39:20, ,2023/08/07 16:41,-31.606937,25.013077,135751.4,2023/08/07,4:41:51 pm,
JJB627EC,00:39:20, ,2023/08/07 16:42,-31.607031,25.013525,135751.5,2023/08/07,4:42:01 pm,
JJB627EC,00:39:20, ,2023/08/07 16:42,-31.607056,25.013571,135751.5,2023/08/07,4:42:03 pm,
JJB627EC,00:39:20, ,2023/08/07 16:42,-31.607071,25.013586,135751.5,2023/08/07,4:42:04 pm,
JJB627EC,00:39:20, ,2023/08/07 16:42,-31.607113,25.013605,135751.5,2023/08/07,4:42:06 pm,
JJB627EC,00:39:20,Ignition Off,2023/08/07 16:42,-31.607128,25.013605,135751.5,2023/08/07,4:42:09 pm,Stop
JJB627EC,00:02:29,Ignition On,2023/08/08 09:22,-31.607128,25.013605,135751.5,2023/08/08,9:22:30 am,Start
JJB627EC,00:02:29, ,2023/08/08 09:22,-31.607128,25.013605,135751.5,2023/08/08,9:22:32 am,
JJB627EC,00:02:29, ,2023/08/08 09:22,-31.607052,25.013618,135751.5,2023/08/08,9:22:51 am,
JJB627EC,00:02:29, ,2023/08/08 09:23,-31.607092,25.013823,135751.5,2023/08/08,9:23:21 am,
JJB627EC,00:02:29, ,2023/08/08 09:23,-31.607092,25.013823,135751.5,2023/08/08,9:23:51 am,
JJB627EC,00:02:29, ,2023/08/08 09:24,-31.607092,25.013823,135751.5,2023/08/08,9:24:22 am,
JJB627EC,00:02:29, ,2023/08/08 09:24,-31.607092,25.013823,135751.5,2023/08/08,9:24:52 am,
JJB627EC,00:02:29,Ignition Off,2023/08/08 09:24,-31.607092,25.013823,135751.5,2023/08/08,9:24:59 am,Stop
JJB627EC,00:00:22,Ignition On,2023/08/08 09:25,-31.607092,25.013823,135751.5,2023/08/08,9:25:18 am,Start
JJB627EC,00:00:22,Ignition Off,2023/08/08 09:25,-31.607092,25.013823,135751.5,2023/08/08,9:25:40 am,Stop
JJB627EC,00:00:36,Ignition On,2023/08/08 09:27,-31.607092,25.013823,135751.5,2023/08/08,9:27:00 am,Start
JJB627EC,00:00:36, ,2023/08/08 09:27,-31.607092,25.013823,135751.5,2023/08/08,9:27:30 am,
JJB627EC,00:00:36,Ignition Off,2023/08/08 09:27,-31.607092,25.013823,135751.5,2023/08/08,9:27:36 am,Stop
JJB627EC,00:00:15,Ignition On,2023/08/08 09:28,-31.607092,25.013823,135751.5,2023/08/08,9:28:42 am,Start
JJB627EC,00:00:15,Ignition Off,2023/08/08 09:28,-31.607092,25.013823,135751.5,2023/08/08,9:28:57 am,Stop
JJB627EC,01:03:46,Ignition On,2023/08/08 09:35,-31.607092,25.013823,135751.5,2023/08/08,9:35:00 am,Start
JJB627EC,01:03:46, ,2023/08/08 09:35,-31.607092,25.013823,135751.5,2023/08/08,9:35:01 am,
JJB627EC,01:03:46, ,2023/08/08 09:35,-31.607103,25.013815,135751.5,2023/08/08,9:35:11 am,
JJB627EC,01:03:46, ,2023/08/08 09:35,-31.607035,25.01355,135751.5,2023/08/08,9:35:40 am,
JJB627EC,01:03:46, ,2023/08/08 09:36,-31.606966,25.013321,135751.5,2023/08/08,9:36:10 am,
JJB627EC,01:03:46, ,2023/08/08 09:36,-31.606991,25.011621,135751.7,2023/08/08,9:36:40 am,
JJB627EC,01:03:46, ,2023/08/08 09:37,-31.605814,25.009575,135751.9,2023/08/08,9:37:10 am,
JJB627EC,01:03:46, ,2023/08/08 09:37,-31.604216,25.007124,135752.2,2023/08/08,9:37:40 am,
JJB627EC,01:03:46, ,2023/08/08 09:38,-31.603689,25.004513,135752.4,2023/08/08,9:38:10 am,
JJB627EC,01:03:46, ,2023/08/08 09:38,-31.603197,25.001856,135752.7,2023/08/08,9:38:40 am,
JJB627EC,01:03:46, ,2023/08/08 09:39,-31.602705,24.999243,135752.9,2023/08/08,9:39:10 am,
JJB627EC,01:03:46, ,2023/08/08 09:39,-31.602152,24.996729,135753.1,2023/08/08,9:39:40 am,
JJB627EC,01:03:46, ,2023/08/08 09:40,-31.601582,24.994278,135753.4,2023/08/08,9:40:10 am,
JJB627EC,01:03:46, ,2023/08/08 09:40,-31.60124,24.992306,135753.5,2023/08/08,9:40:40 am,
JJB627EC,01:03:46, ,2023/08/08 09:40,-31.601212,24.991667,135753.6,2023/08/08,9:40:56 am,
JJB627EC,01:03:46, ,2023/08/08 09:40,-31.601236,24.991638,135753.6,2023/08/08,9:40:57 am,
JJB627EC,01:03:46, ,2023/08/08 09:40,-31.601269,24.991617,135753.6,2023/08/08,9:40:58 am,
JJB627EC,01:03:46, ,2023/08/08 09:41,-31.60441,24.990849,135753.9,2023/08/08,9:41:22 am,
JJB627EC,01:03:46, ,2023/08/08 09:41,-31.611372,24.989445,135754.7,2023/08/08,9:41:53 am,
JJB627EC,01:03:46, ,2023/08/08 09:42,-31.61862,24.987988,135755.5,2023/08/08,9:42:23 am,
JJB627EC,01:03:46, ,2023/08/08 09:42,-31.625895,24.98654,135756.3,2023/08/08,9:42:53 am,
JJB627EC,01:03:46, ,2023/08/08 09:43,-31.633251,24.98505,135757.2,2023/08/08,9:43:23 am,
JJB627EC,01:03:46, ,2023/08/08 09:43,-31.640572,24.982939,135758,2023/08/08,9:43:53 am,
JJB627EC,01:03:46, ,2023/08/08 09:44,-31.647757,24.980663,135758.8,2023/08/08,9:44:23 am,
JJB627EC,01:03:46, ,2023/08/08 09:44,-31.655029,24.978319,135759.6,2023/08/08,9:44:53 am,
JJB627EC,01:03:46, ,2023/08/08 09:45,-31.656948,24.977533,135759.8,2023/08/08,9:45:01 am,
JJB627EC,01:03:46, ,2023/08/08 09:45,-31.663912,24.973871,135760.7,2023/08/08,9:45:31 am,
JJB627EC,01:03:46, ,2023/08/08 09:46,-31.671003,24.970053,135761.5,2023/08/08,9:46:01 am,
JJB627EC,01:03:46, ,2023/08/08 09:46,-31.678461,24.967339,135762.4,2023/08/08,9:46:31 am,
JJB627EC,01:03:46, ,2023/08/08 09:47,-31.686316,24.965174,135763.3,2023/08/08,9:47:01 am,
JJB627EC,01:03:46, ,2023/08/08 09:47,-31.693966,24.96306,135764.1,2023/08/08,9:47:31 am,
JJB627EC,01:03:46, ,2023/08/08 09:47,-31.699894,24.961649,135764.8,2023/08/08,9:47:55 am,
JJB627EC,01:03:46, ,2023/08/08 09:48,-31.707527,24.96022,135765.6,2023/08/08,9:48:25 am,
JJB627EC,01:03:46, ,2023/08/08 09:48,-31.714029,24.958977,135766.4,2023/08/08,9:48:51 am,
JJB627EC,01:03:46, ,2023/08/08 09:48,-31.715412,24.958223,135766.5,2023/08/08,9:48:57 am,
JJB627EC,01:03:46, ,2023/08/08 09:49,-31.722057,24.953007,135767.4,2023/08/08,9:49:27 am,
JJB627EC,01:03:46, ,2023/08/08 09:49,-31.728462,24.947981,135768.2,2023/08/08,9:49:57 am,
JJB627EC,01:03:46, ,2023/08/08 09:50,-31.733969,24.944201,135768.9,2023/08/08,9:50:27 am,
JJB627EC,01:03:46, ,2023/08/08 09:50,-31.737772,24.94219,135769.4,2023/08/08,9:50:57 am,
JJB627EC,01:03:46, ,2023/08/08 09:51,-31.744091,24.938488,135770.2,2023/08/08,9:51:27 am,
JJB627EC,01:03:46, ,2023/08/08 09:51,-31.747211,24.935778,135770.6,2023/08/08,9:51:43 am,
JJB627EC,01:03:46, ,2023/08/08 09:52,-31.752974,24.929882,135771.4,2023/08/08,9:52:13 am,
JJB627EC,01:03:46, ,2023/08/08 09:52,-31.759016,24.923685,135772.3,2023/08/08,9:52:43 am,
JJB627EC,01:03:46, ,2023/08/08 09:53,-31.76494,24.917614,135773.2,2023/08/08,9:53:13 am,
JJB627EC,01:03:46, ,2023/08/08 09:53,-31.770712,24.911694,135774,2023/08/08,9:53:43 am,
JJB627EC,01:03:46, ,2023/08/08 09:54,-31.777046,24.905823,135774.9,2023/08/08,9:54:13 am,
JJB627EC,01:03:46, ,2023/08/08 09:54,-31.77738,24.905357,135774.9,2023/08/08,9:54:15 am,
JJB627EC,01:03:46, ,2023/08/08 09:54,-31.778833,24.902832,135775.2,2023/08/08,9:54:25 am,
JJB627EC,01:03:46, ,2023/08/08 09:54,-31.780199,24.900337,135775.5,2023/08/08,9:54:35 am,
JJB627EC,01:03:46, ,2023/08/08 09:54,-31.781075,24.8993,135775.6,2023/08/08,9:54:40 am,
JJB627EC,01:03:46, ,2023/08/08 09:54,-31.7819,24.898632,135775.7,2023/08/08,9:54:44 am,
JJB627EC,01:03:46, ,2023/08/08 09:54,-31.783081,24.897985,135775.9,2023/08/08,9:54:49 am,
JJB627EC,01:03:46, ,2023/08/08 09:54,-31.784363,24.897619,135776,2023/08/08,9:54:54 am,
JJB627EC,01:03:46, ,2023/08/08 09:55,-31.792204,24.897268,135776.9,2023/08/08,9:55:24 am,
JJB627EC,01:03:46, ,2023/08/08 09:55,-31.792439,24.897184,135776.9,2023/08/08,9:55:25 am,
JJB627EC,01:03:46, ,2023/08/08 09:55,-31.793112,24.896812,135777,2023/08/08,9:55:28 am,
JJB627EC,01:03:46, ,2023/08/08 09:55,-31.793709,24.896334,135777.1,2023/08/08,9:55:31 am,
JJB627EC,01:03:46, ,2023/08/08 09:55,-31.794212,24.895723,135777.2,2023/08/08,9:55:34 am,
JJB627EC,01:03:46, ,2023/08/08 09:56,-31.798721,24.888712,135778,2023/08/08,9:56:04 am,
JJB627EC,01:03:46, ,2023/08/08 09:56,-31.802229,24.884209,135778.5,2023/08/08,9:56:24 am,
JJB627EC,01:03:46, ,2023/08/08 09:56,-31.80378,24.882975,135778.8,2023/08/08,9:56:31 am,
JJB627EC,01:03:46, ,2023/08/08 09:57,-31.810436,24.878372,135779.6,2023/08/08,9:57:01 am,
JJB627EC,01:03:46, ,2023/08/08 09:57,-31.811523,24.877098,135779.8,2023/08/08,9:57:07 am,
JJB627EC,01:03:46, ,2023/08/08 09:57,-31.812555,24.875334,135780,2023/08/08,9:57:14 am,
JJB627EC,01:03:46, ,2023/08/08 09:57,-31.816381,24.868221,135780.7,2023/08/08,9:57:44 am,
JJB627EC,01:03:46, ,2023/08/08 09:57,-31.816381,24.868221,135780.7,2023/08/08,9:57:44 am,
JJB627EC,01:03:46, ,2023/08/08 09:57,-31.817753,24.865383,135781.1,2023/08/08,9:57:59 am,
JJB627EC,01:03:46, ,2023/08/08 09:58,-31.81798,24.864111,135781.2,2023/08/08,9:58:03 am,
JJB627EC,01:03:46, ,2023/08/08 09:58,-31.817993,24.862808,135781.3,2023/08/08,9:58:08 am,
JJB627EC,01:03:46, ,2023/08/08 09:58,-31.817972,24.861263,135781.4,2023/08/08,9:58:14 am,
JJB627EC,01:03:46, ,2023/08/08 09:58,-31.818111,24.860489,135781.5,2023/08/08,9:58:17 am,
JJB627EC,01:03:46, ,2023/08/08 09:58,-31.818367,24.859749,135781.6,2023/08/08,9:58:20 am,
JJB627EC,01:03:46, ,2023/08/08 09:58,-31.818758,24.859064,135781.7,2023/08/08,9:58:23 am,
JJB627EC,01:03:46, ,2023/08/08 09:58,-31.819229,24.858513,135781.7,2023/08/08,9:58:26 am,
JJB627EC,01:03:46, ,2023/08/08 09:58,-31.822603,24.856098,135782.2,2023/08/08,9:58:43 am,
JJB627EC,01:03:46, ,2023/08/08 09:58,-31.823763,24.85552,135782.3,2023/08/08,9:58:48 am,
JJB627EC,01:03:46, ,2023/08/08 09:58,-31.824772,24.855293,135782.4,2023/08/08,9:58:52 am,
JJB627EC,01:03:46, ,2023/08/08 09:59,-31.826782,24.8552,135782.6,2023/08/08,9:59:00 am,
JJB627EC,01:03:46,Turning,2023/08/08 09:59,-31.826782,24.8552,135782.6,2023/08/08,9:59:01 am,
JJB627EC,01:03:46, ,2023/08/08 09:59,-31.827246,24.855347,135782.7,2023/08/08,9:59:02 am,
JJB627EC,01:03:46, ,2023/08/08 09:59,-31.828812,24.855972,135782.9,2023/08/08,9:59:09 am,
JJB627EC,01:03:46, ,2023/08/08 09:59,-31.831436,24.856266,135783.2,2023/08/08,9:59:20 am,
JJB627EC,01:03:46,Turning,2023/08/08 09:59,-31.831436,24.856266,135783.2,2023/08/08,9:59:21 am,
JJB627EC,01:03:46, ,2023/08/08 09:59,-31.831848,24.856514,135783.2,2023/08/08,9:59:22 am,
JJB627EC,01:03:46,Turning,2023/08/08 09:59,-31.832958,24.857409,135783.4,2023/08/08,9:59:28 am,
JJB627EC,01:03:46, ,2023/08/08 09:59,-31.833166,24.857523,135783.4,2023/08/08,9:59:29 am,
JJB627EC,01:03:46,Turning,2023/08/08 09:59,-31.83569,24.858675,135783.7,2023/08/08,9:59:41 am,
JJB627EC,01:03:46, ,2023/08/08 09:59,-31.83569,24.858675,135783.7,2023/08/08,9:59:41 am,
JJB627EC,01:03:46, ,2023/08/08 09:59,-31.836014,24.859009,135783.7,2023/08/08,9:59:43 am,
JJB627EC,01:03:46, ,2023/08/08 09:59,-31.836283,24.859411,135783.8,2023/08/08,9:59:45 am,
JJB627EC,01:03:46, ,2023/08/08 09:59,-31.837496,24.861778,135784,2023/08/08,9:59:56 am,
JJB627EC,01:03:46,Turning,2023/08/08 10:00,-31.838297,24.862675,135784.2,2023/08/08,10:00:01 am,
JJB627EC,01:03:46, ,2023/08/08 10:00,-31.838427,24.862894,135784.2,2023/08/08,10:00:02 am,
JJB627EC,01:03:46, ,2023/08/08 10:00,-31.838614,24.863361,135784.2,2023/08/08,10:00:04 am,
JJB627EC,01:03:46, ,2023/08/08 10:00,-31.838688,24.863878,135784.3,2023/08/08,10:00:06 am,
JJB627EC,01:03:46,Turning,2023/08/08 10:00,-31.838764,24.864628,135784.3,2023/08/08,10:00:09 am,
JJB627EC,01:03:46, ,2023/08/08 10:00,-31.838814,24.864861,135784.4,2023/08/08,10:00:10 am,
JJB627EC,01:03:46, ,2023/08/08 10:00,-31.838993,24.865307,135784.4,2023/08/08,10:00:12 am,
JJB627EC,01:03:46, ,2023/08/08 10:00,-31.83927,24.865665,135784.5,2023/08/08,10:00:14 am,
JJB627EC,01:03:46,Turning,2023/08/08 10:00,-31.83927,24.865665,135784.5,2023/08/08,10:00:14 am,
JJB627EC,01:03:46, ,2023/08/08 10:00,-31.839632,24.865923,135784.5,2023/08/08,10:00:16 am,
JJB627EC,01:03:46, ,2023/08/08 10:00,-31.840897,24.866638,135784.7,2023/08/08,10:00:23 am,
JJB627EC,01:03:46, ,2023/08/08 10:00,-31.841162,24.866959,135784.7,2023/08/08,10:00:25 am,
JJB627EC,01:03:46, ,2023/08/08 10:00,-31.84136,24.867342,135784.7,2023/08/08,10:00:27 am,
JJB627EC,01:03:46, ,2023/08/08 10:00,-31.841488,24.867788,135784.8,2023/08/08,10:00:29 am,
JJB627EC,01:03:46, ,2023/08/08 10:00,-31.841848,24.869568,135785,2023/08/08,10:00:37 am,
JJB627EC,01:03:46, ,2023/08/08 10:00,-31.842041,24.869934,135785,2023/08/08,10:00:39 am,
JJB627EC,01:03:46,Turning,2023/08/08 10:00,-31.842041,24.869934,135785,2023/08/08,10:00:39 am,
JJB627EC,01:03:46, ,2023/08/08 10:00,-31.842321,24.870235,135785,2023/08/08,10:00:41 am,
JJB627EC,01:03:46, ,2023/08/08 10:00,-31.842663,24.870445,135785.1,2023/08/08,10:00:43 am,
JJB627EC,01:03:46, ,2023/08/08 10:00,-31.844084,24.871058,135785.2,2023/08/08,10:00:51 am,
JJB627EC,01:03:46, ,2023/08/08 10:00,-31.844368,24.871346,135785.3,2023/08/08,10:00:53 am,
JJB627EC,01:03:46, ,2023/08/08 10:00,-31.84457,24.871729,135785.3,2023/08/08,10:00:55 am,
JJB627EC,01:03:46, ,2023/08/08 10:00,-31.844688,24.872185,135785.4,2023/08/08,10:00:57 am,
JJB627EC,01:03:46, ,2023/08/08 10:01,-31.844742,24.873388,135785.5,2023/08/08,10:01:02 am,
JJB627EC,01:03:46, ,2023/08/08 10:01,-31.844666,24.874128,135785.5,2023/08/08,10:01:05 am,
JJB627EC,01:03:46, ,2023/08/08 10:01,-31.844038,24.876472,135785.8,2023/08/08,10:01:15 am,
JJB627EC,01:03:46, ,2023/08/08 10:01,-31.844095,24.876921,135785.8,2023/08/08,10:01:17 am,
JJB627EC,01:03:46,Turning,2023/08/08 10:01,-31.844152,24.877151,135785.8,2023/08/08,10:01:18 am,
JJB627EC,01:03:46, ,2023/08/08 10:01,-31.844299,24.877604,135785.9,2023/08/08,10:01:20 am,
JJB627EC,01:03:46,Turning,2023/08/08 10:01,-31.84523,24.87989,135786.1,2023/08/08,10:01:30 am,
JJB627EC,01:03:46, ,2023/08/08 10:01,-31.84523,24.87989,135786.1,2023/08/08,10:01:30 am,
JJB627EC,01:03:46, ,2023/08/08 10:01,-31.845531,24.880281,135786.2,2023/08/08,10:01:32 am,
JJB627EC,01:03:46, ,2023/08/08 10:01,-31.845915,24.880573,135786.2,2023/08/08,10:01:34 am,
JJB627EC,01:03:46,Turning,2023/08/08 10:01,-31.846123,24.880684,135786.2,2023/08/08,10:01:35 am,
JJB627EC,01:03:46, ,2023/08/08 10:01,-31.84635,24.88077,135786.3,2023/08/08,10:01:36 am,
JJB627EC,01:03:46, ,2023/08/08 10:01,-31.846813,24.880852,135786.3,2023/08/08,10:01:38 am,
JJB627EC,01:03:46, ,2023/08/08 10:01,-31.847281,24.88081,135786.4,2023/08/08,10:01:40 am,
JJB627EC,01:03:46,Turning,2023/08/08 10:01,-31.847281,24.88081,135786.4,2023/08/08,10:01:40 am,
JJB627EC,01:03:46, ,2023/08/08 10:01,-31.847725,24.880638,135786.4,2023/08/08,10:01:42 am,
JJB627EC,01:03:46, ,2023/08/08 10:01,-31.848137,24.88035,135786.5,2023/08/08,10:01:44 am,
JJB627EC,01:03:46,Turning,2023/08/08 10:01,-31.848314,24.880171,135786.5,2023/08/08,10:01:45 am,
JJB627EC,01:03:46, ,2023/08/08 10:01,-31.84881,24.879553,135786.6,2023/08/08,10:01:48 am,
JJB627EC,01:03:46, ,2023/08/08 10:02,-31.853836,24.873055,135787.4,2023/08/08,10:02:18 am,
JJB627EC,01:03:46, ,2023/08/08 10:02,-31.854572,24.871859,135787.5,2023/08/08,10:02:23 am,
JJB627EC,01:03:46, ,2023/08/08 10:02,-31.857788,24.863371,135788.4,2023/08/08,10:02:53 am,
JJB627EC,01:03:46, ,2023/08/08 10:03,-31.861013,24.854589,135789.3,2023/08/08,10:03:23 am,
JJB627EC,01:03:46, ,2023/08/08 10:03,-31.864086,24.846224,135790.1,2023/08/08,10:03:53 am,
JJB627EC,01:03:46, ,2023/08/08 10:04,-31.867504,24.837561,135791,2023/08/08,10:04:23 am,
JJB627EC,01:03:46, ,2023/08/08 10:04,-31.872082,24.829069,135792,2023/08/08,10:04:53 am,
JJB627EC,01:03:46, ,2023/08/08 10:05,-31.873783,24.826162,135792.3,2023/08/08,10:05:04 am,
JJB627EC,01:03:46, ,2023/08/08 10:05,-31.874743,24.825109,135792.4,2023/08/08,10:05:09 am,
JJB627EC,01:03:46, ,2023/08/08 10:05,-31.875877,24.824291,135792.6,2023/08/08,10:05:14 am,
JJB627EC,01:03:46, ,2023/08/08 10:05,-31.877144,24.82375,135792.7,2023/08/08,10:05:19 am,
JJB627EC,01:03:46, ,2023/08/08 10:05,-31.880013,24.822733,135793,2023/08/08,10:05:30 am,
JJB627EC,01:03:46, ,2023/08/08 10:05,-31.88092,24.822041,135793.2,2023/08/08,10:05:34 am,
JJB627EC,01:03:46,Turning,2023/08/08 10:05,-31.881323,24.821623,135793.2,2023/08/08,10:05:36 am,
JJB627EC,01:03:46, ,2023/08/08 10:05,-31.881689,24.821171,135793.3,2023/08/08,10:05:38 am,
JJB627EC,01:03:46, ,2023/08/08 10:05,-31.882263,24.820187,135793.4,2023/08/08,10:05:42 am,
JJB627EC,01:03:46, ,2023/08/08 10:05,-31.882669,24.819143,135793.5,2023/08/08,10:05:46 am,
JJB627EC,01:03:46, ,2023/08/08 10:06,-31.885183,24.810781,135794.3,2023/08/08,10:06:16 am,
JJB627EC,01:03:46, ,2023/08/08 10:06,-31.888048,24.80267,135795.1,2023/08/08,10:06:46 am,
JJB627EC,01:03:46, ,2023/08/08 10:07,-31.891254,24.79493,135795.9,2023/08/08,10:07:15 am,
JJB627EC,01:03:46, ,2023/08/08 10:07,-31.895468,24.78758,135796.8,2023/08/08,10:07:45 am,
JJB627EC,01:03:46, ,2023/08/08 10:08,-31.899956,24.780354,135797.6,2023/08/08,10:08:15 am,
JJB627EC,01:03:46, ,2023/08/08 10:08,-31.904158,24.773596,135798.4,2023/08/08,10:08:45 am,
JJB627EC,01:03:46, ,2023/08/08 10:09,-31.907454,24.768358,135799,2023/08/08,10:09:08 am,
JJB627EC,01:03:46, ,2023/08/08 10:09,-31.910501,24.764685,135799.4,2023/08/08,10:09:26 am,
JJB627EC,01:03:46, ,2023/08/08 10:09,-31.916357,24.75927,135800.3,2023/08/08,10:09:56 am,
JJB627EC,01:03:46, ,2023/08/08 10:10,-31.921818,24.75354,135801.1,2023/08/08,10:10:26 am,
JJB627EC,01:03:46, ,2023/08/08 10:10,-31.927336,24.747602,135801.9,2023/08/08,10:10:57 am,
JJB627EC,01:03:46, ,2023/08/08 10:11,-31.932678,24.741674,135802.7,2023/08/08,10:11:27 am,
JJB627EC,01:03:46, ,2023/08/08 10:11,-31.937899,24.735876,135803.5,2023/08/08,10:11:57 am,
JJB627EC,01:03:46, ,2023/08/08 10:12,-31.943327,24.729845,135804.3,2023/08/08,10:12:27 am,
JJB627EC,01:03:46, ,2023/08/08 10:12,-31.946375,24.726721,135804.7,2023/08/08,10:12:45 am,
JJB627EC,01:03:46, ,2023/08/08 10:12,-31.947741,24.725967,135804.9,2023/08/08,10:12:51 am,
JJB627EC,01:03:46, ,2023/08/08 10:12,-31.949011,24.725622,135805,2023/08/08,10:12:56 am,
JJB627EC,01:03:46, ,2023/08/08 10:13,-31.950081,24.725586,135805.1,2023/08/08,10:13:00 am,
JJB627EC,01:03:46, ,2023/08/08 10:13,-31.95137,24.72578,135805.3,2023/08/08,10:13:05 am,
JJB627EC,01:03:46, ,2023/08/08 10:13,-31.956963,24.72753,135805.9,2023/08/08,10:13:28 am,
JJB627EC,01:03:46, ,2023/08/08 10:13,-31.95793,24.727415,135806,2023/08/08,10:13:32 am,
JJB627EC,01:03:46, ,2023/08/08 10:13,-31.95985,24.726919,135806.2,2023/08/08,10:13:40 am,
JJB627EC,01:03:46,Turning,2023/08/08 10:13,-31.960077,24.726803,135806.3,2023/08/08,10:13:42 am,
JJB627EC,01:03:46, ,2023/08/08 10:13,-31.960299,24.72666,135806.3,2023/08/08,10:13:42 am,
JJB627EC,01:03:46, ,2023/08/08 10:13,-31.960686,24.726315,135806.3,2023/08/08,10:13:44 am,
JJB627EC,01:03:46, ,2023/08/08 10:13,-31.961018,24.725874,135806.4,2023/08/08,10:13:46 am,
JJB627EC,01:03:46, ,2023/08/08 10:13,-31.961939,24.724556,135806.6,2023/08/08,10:13:52 am,
JJB627EC,01:03:46,Turning,2023/08/08 10:13,-31.962116,24.724384,135806.6,2023/08/08,10:13:53 am,
JJB627EC,01:03:46, ,2023/08/08 10:13,-31.962313,24.72423,135806.6,2023/08/08,10:13:54 am,
JJB627EC,01:03:46, ,2023/08/08 10:13,-31.962744,24.723982,135806.7,2023/08/08,10:13:56 am,
JJB627EC,01:03:46, ,2023/08/08 10:14,-31.965021,24.723156,135806.9,2023/08/08,10:14:06 am,
